# # time[s], T9[GK], density[g/cm^3], R[km], Ye
# 
1.651085e-03 5.038181e+00 8.656596e+05 1.631987e+02 2.193045e-01
1.706121e-03 5.885779e+00 1.283213e+06 1.680812e+02 2.181753e-01
1.761157e-03 7.452278e+00 2.348989e+06 1.740787e+02 2.164479e-01
1.816193e-03 7.808496e+00 2.616112e+06 1.806849e+02 2.171043e-01
1.871230e-03 7.544365e+00 2.319474e+06 1.873914e+02 2.171045e-01
1.926266e-03 7.018132e+00 1.838068e+06 1.939466e+02 2.169472e-01
1.981302e-03 6.668663e+00 1.593875e+06 2.002757e+02 2.173185e-01
2.036338e-03 6.547098e+00 1.494360e+06 2.064500e+02 2.172398e-01
2.091374e-03 6.403915e+00 1.390272e+06 2.125390e+02 2.169069e-01
2.146410e-03 6.176369e+00 1.233689e+06 2.185685e+02 2.167969e-01
2.201447e-03 5.933310e+00 1.088165e+06 2.245510e+02 2.167132e-01
2.256483e-03 5.731915e+00 9.687968e+05 2.305017e+02 2.166111e-01
2.311519e-03 5.572182e+00 8.874928e+05 2.364374e+02 2.164937e-01
2.366555e-03 5.446552e+00 8.177968e+05 2.423706e+02 2.164267e-01
2.421591e-03 5.343939e+00 7.886985e+05 2.483048e+02 2.169278e-01
2.476627e-03 5.277075e+00 7.205266e+05 2.542579e+02 2.136132e-01
2.531663e-03 5.221494e+00 6.937240e+05 2.602108e+02 2.124972e-01
2.586700e-03 5.164395e+00 6.703599e+05 2.661504e+02 2.120745e-01
2.641736e-03 5.108276e+00 6.471263e+05 2.720850e+02 2.115166e-01
2.696772e-03 5.041905e+00 6.229986e+05 2.780233e+02 2.111628e-01
2.751808e-03 4.962265e+00 5.910541e+05 2.839636e+02 2.109451e-01
2.806844e-03 4.876031e+00 5.578486e+05 2.899022e+02 2.109714e-01
2.861880e-03 4.789968e+00 5.264219e+05 2.958331e+02 2.109036e-01
2.916917e-03 4.703956e+00 4.957178e+05 3.017506e+02 2.105299e-01
2.971953e-03 4.621776e+00 4.645657e+05 3.076512e+02 2.108549e-01
3.026989e-03 4.545691e+00 4.387978e+05 3.135335e+02 2.113741e-01
3.082025e-03 4.477268e+00 4.172215e+05 3.193960e+02 2.115620e-01
3.137061e-03 4.416961e+00 3.979835e+05 3.252379e+02 2.115505e-01
3.192097e-03 4.363775e+00 3.808408e+05 3.310597e+02 2.117091e-01
3.247134e-03 4.312320e+00 3.660656e+05 3.368635e+02 2.113606e-01
3.302170e-03 4.261676e+00 3.532001e+05 3.426531e+02 2.103623e-01
3.357206e-03 4.207556e+00 3.407277e+05 3.484339e+02 2.098756e-01
3.412242e-03 4.150036e+00 3.240758e+05 3.542132e+02 2.114068e-01
3.467278e-03 4.092067e+00 3.079532e+05 3.599965e+02 2.125903e-01
3.522314e-03 4.035621e+00 2.928638e+05 3.657859e+02 2.132862e-01
3.577351e-03 3.979760e+00 2.776272e+05 3.715828e+02 2.140441e-01
3.632387e-03 3.923476e+00 2.635374e+05 3.773878e+02 2.144661e-01
3.687423e-03 3.868135e+00 2.511070e+05 3.832011e+02 2.142358e-01
3.742459e-03 3.812720e+00 2.397861e+05 3.890217e+02 2.132920e-01
3.797495e-03 3.758371e+00 2.291570e+05 3.948480e+02 2.133009e-01
3.852531e-03 3.707387e+00 2.201582e+05 4.006805e+02 2.131194e-01
3.907568e-03 3.652493e+00 2.081381e+05 4.065217e+02 2.147225e-01
3.962604e-03 3.593485e+00 1.959066e+05 4.123718e+02 2.158059e-01
4.017640e-03 3.533276e+00 1.840717e+05 4.182294e+02 2.165365e-01
4.072676e-03 3.473777e+00 1.735503e+05 4.240936e+02 2.163936e-01
4.127712e-03 3.415037e+00 1.641843e+05 4.299643e+02 2.154715e-01
4.182748e-03 3.354066e+00 1.553389e+05 4.358417e+02 2.147268e-01
4.237785e-03 3.293414e+00 1.467038e+05 4.417259e+02 2.147132e-01
4.292821e-03 3.236214e+00 1.374198e+05 4.476176e+02 2.161163e-01
4.347857e-03 3.183407e+00 1.291723e+05 4.535163e+02 2.169508e-01
4.402893e-03 3.131903e+00 1.217374e+05 4.594207e+02 2.175355e-01
4.457929e-03 3.082197e+00 1.152994e+05 4.653303e+02 2.173839e-01
4.512965e-03 3.035628e+00 1.097445e+05 4.712443e+02 2.166285e-01
4.568002e-03 2.990723e+00 1.046398e+05 4.771619e+02 2.159701e-01
4.623038e-03 2.948953e+00 1.000904e+05 4.830822e+02 2.155370e-01
4.678074e-03 2.910870e+00 9.536232e+04 4.890049e+02 2.165443e-01
4.733110e-03 2.874474e+00 9.084066e+04 4.949293e+02 2.177217e-01
4.788146e-03 2.839076e+00 8.673598e+04 5.008541e+02 2.184083e-01
4.843182e-03 2.805423e+00 8.310518e+04 5.067782e+02 2.184605e-01
4.898218e-03 2.773654e+00 7.980105e+04 5.127006e+02 2.180304e-01
4.953255e-03 2.742196e+00 7.702945e+04 5.186216e+02 2.173719e-01
5.008291e-03 2.709921e+00 7.382127e+04 5.245411e+02 2.173111e-01
5.063327e-03 2.683779e+00 7.183732e+04 5.304562e+02 2.161893e-01
5.118363e-03 2.646909e+00 6.602667e+04 5.363710e+02 2.245653e-01
5.173399e-03 2.627042e+00 6.327561e+04 5.422981e+02 2.252017e-01
5.228435e-03 2.593805e+00 6.075312e+04 5.482237e+02 2.262477e-01
5.283472e-03 2.565204e+00 5.832548e+04 5.541419e+02 2.266986e-01
5.338508e-03 2.542964e+00 5.605380e+04 5.600573e+02 2.268789e-01
5.393544e-03 2.511237e+00 5.391352e+04 5.659740e+02 2.271057e-01
5.448580e-03 2.481932e+00 5.169727e+04 5.718888e+02 2.275480e-01
5.503616e-03 2.450844e+00 4.922309e+04 5.778087e+02 2.275442e-01
5.558652e-03 2.424919e+00 4.749774e+04 5.837295e+02 2.282042e-01
5.613689e-03 2.399504e+00 4.576097e+04 5.896550e+02 2.278759e-01
5.668725e-03 2.373392e+00 4.379441e+04 5.955815e+02 2.279859e-01
5.723761e-03 2.351691e+00 4.267204e+04 6.015093e+02 2.273913e-01
5.778797e-03 2.335542e+00 4.145744e+04 6.074368e+02 2.280235e-01
5.833833e-03 2.309631e+00 3.992043e+04 6.133617e+02 2.269965e-01
5.888869e-03 2.300393e+00 3.949285e+04 6.192795e+02 2.273689e-01
5.943906e-03 2.288125e+00 3.885292e+04 6.251932e+02 2.270426e-01
5.998942e-03 2.272875e+00 3.799035e+04 6.310892e+02 2.260363e-01
6.053978e-03 2.276749e+00 3.855640e+04 6.369776e+02 2.266330e-01
6.109014e-03 2.270141e+00 3.827207e+04 6.428427e+02 2.262080e-01
6.164050e-03 2.277992e+00 3.863547e+04 6.486912e+02 2.272767e-01
6.219086e-03 2.279697e+00 3.902338e+04 6.545136e+02 2.273413e-01
6.274123e-03 2.286727e+00 3.918018e+04 6.603132e+02 2.286684e-01
6.329159e-03 2.287386e+00 3.948152e+04 6.660883e+02 2.286679e-01
6.384195e-03 2.294653e+00 3.973715e+04 6.718364e+02 2.296982e-01
6.439231e-03 2.293352e+00 3.961037e+04 6.775611e+02 2.293594e-01
6.494267e-03 2.307845e+00 4.046408e+04 6.832426e+02 2.297083e-01
6.549303e-03 2.323546e+00 4.114510e+04 6.888960e+02 2.302594e-01
6.604340e-03 2.336505e+00 4.220466e+04 6.944828e+02 2.292816e-01
6.659376e-03 2.380538e+00 4.449346e+04 7.000156e+02 2.308059e-01
6.714412e-03 2.420884e+00 4.746694e+04 7.054661e+02 2.306734e-01
6.769448e-03 2.463069e+00 4.956695e+04 7.108325e+02 2.311101e-01
6.824484e-03 2.514225e+00 5.360415e+04 7.161152e+02 2.319368e-01
6.879520e-03 2.562847e+00 5.598279e+04 7.212959e+02 2.316729e-01
6.934557e-03 2.599134e+00 5.875230e+04 7.264010e+02 2.337945e-01
6.989593e-03 2.648174e+00 6.158077e+04 7.313966e+02 2.338689e-01
7.044629e-03 2.663146e+00 6.212415e+04 7.363356e+02 2.353531e-01
7.099665e-03 2.705071e+00 6.510102e+04 7.411850e+02 2.354874e-01
7.154701e-03 2.710070e+00 6.438862e+04 7.459814e+02 2.361856e-01
7.209737e-03 2.718596e+00 6.511189e+04 7.507232e+02 2.366325e-01
7.264773e-03 2.740762e+00 6.599780e+04 7.554125e+02 2.364171e-01
7.319810e-03 2.720438e+00 6.436987e+04 7.600716e+02 2.372974e-01
7.374846e-03 2.751810e+00 6.656602e+04 7.646939e+02 2.363609e-01
7.429882e-03 2.717999e+00 6.366935e+04 7.692902e+02 2.377088e-01
7.484918e-03 2.723450e+00 6.391759e+04 7.738699e+02 2.368329e-01
7.539954e-03 2.711841e+00 6.303681e+04 7.784265e+02 2.379296e-01
7.594990e-03 2.700133e+00 6.167370e+04 7.829751e+02 2.375567e-01
7.650027e-03 2.691549e+00 6.087891e+04 7.875057e+02 2.382732e-01
7.705063e-03 2.674197e+00 5.901654e+04 7.920196e+02 2.382628e-01
7.760099e-03 2.657963e+00 5.766893e+04 7.965243e+02 2.385786e-01
7.815135e-03 2.645387e+00 5.639129e+04 8.010132e+02 2.386626e-01
7.870171e-03 2.629892e+00 5.499845e+04 8.054912e+02 2.388372e-01
7.925207e-03 2.616910e+00 5.410476e+04 8.099610e+02 2.388089e-01
7.980244e-03 2.605365e+00 5.288275e+04 8.144185e+02 2.389463e-01
8.035280e-03 2.592029e+00 5.203328e+04 8.188678e+02 2.389943e-01
8.090316e-03 2.582194e+00 5.121450e+04 8.233092e+02 2.389372e-01
8.145352e-03 2.571418e+00 5.044912e+04 8.277409e+02 2.392007e-01
8.200388e-03 2.561275e+00 4.985278e+04 8.321646e+02 2.388832e-01
8.255424e-03 2.552826e+00 4.923422e+04 8.365836e+02 2.394014e-01
8.310461e-03 2.543936e+00 4.859338e+04 8.409903e+02 2.390814e-01
8.365497e-03 2.534515e+00 4.800231e+04 8.453926e+02 2.395990e-01
8.420533e-03 2.528416e+00 4.712189e+04 8.497816e+02 2.393101e-01
8.475569e-03 2.519444e+00 4.656275e+04 8.541583e+02 2.397587e-01
8.530605e-03 2.512745e+00 4.586878e+04 8.585277e+02 2.394806e-01
8.585641e-03 2.505706e+00 4.526602e+04 8.628833e+02 2.398848e-01
8.640678e-03 2.499214e+00 4.481411e+04 8.672290e+02 2.395458e-01
8.695714e-03 2.492151e+00 4.420013e+04 8.715669e+02 2.399089e-01
8.750750e-03 2.487495e+00 4.377906e+04 8.758929e+02 2.396213e-01
8.805786e-03 2.479808e+00 4.342321e+04 8.802101e+02 2.398208e-01
8.860822e-03 2.474485e+00 4.288816e+04 8.845205e+02 2.396640e-01
8.915858e-03 2.467951e+00 4.250568e+04 8.888183e+02 2.398648e-01
8.970895e-03 2.461914e+00 4.227386e+04 8.931118e+02 2.396764e-01
9.025931e-03 2.454772e+00 4.171432e+04 8.973952e+02 2.400082e-01
9.080967e-03 2.449246e+00 4.152764e+04 9.016713e+02 2.398946e-01
9.136003e-03 2.441200e+00 4.107255e+04 9.059418e+02 2.402115e-01
9.191039e-03 2.432515e+00 4.034534e+04 9.102042e+02 2.401359e-01
9.246075e-03 2.423865e+00 3.974868e+04 9.144565e+02 2.402328e-01
9.301111e-03 2.414801e+00 3.911572e+04 9.187047e+02 2.401630e-01
9.356148e-03 2.406981e+00 3.842592e+04 9.229424e+02 2.402373e-01
9.411184e-03 2.398777e+00 3.798661e+04 9.271747e+02 2.400994e-01
9.466220e-03 2.391365e+00 3.733971e+04 9.314007e+02 2.401498e-01
9.521256e-03 2.384162e+00 3.690624e+04 9.356199e+02 2.400300e-01
9.576292e-03 2.377446e+00 3.640678e+04 9.398316e+02 2.399642e-01
9.631328e-03 2.370910e+00 3.607339e+04 9.440406e+02 2.398561e-01
9.686365e-03 2.365683e+00 3.563821e+04 9.482406e+02 2.397671e-01
9.741401e-03 2.359906e+00 3.543830e+04 9.524371e+02 2.397384e-01
9.796437e-03 2.356268e+00 3.510126e+04 9.566243e+02 2.398127e-01
9.851473e-03 2.351573e+00 3.491900e+04 9.608070e+02 2.398966e-01
9.906509e-03 2.346807e+00 3.467078e+04 9.649854e+02 2.396538e-01
9.961545e-03 2.344463e+00 3.458306e+04 9.691637e+02 2.399250e-01
1.001658e-02 2.340111e+00 3.417441e+04 9.733364e+02 2.398343e-01
1.007162e-02 2.336429e+00 3.397229e+04 9.775006e+02 2.406117e-01
1.012665e-02 2.330181e+00 3.313850e+04 9.816485e+02 2.418346e-01
1.018169e-02 2.324982e+00 3.275014e+04 9.857792e+02 2.412003e-01
