# t [s]      T [GK]       rho[g/cm^3]   r [km]      Ye           Le [erg/s]  Lebar [erg/s] Te [MeV]  Tebar [MeV]
# Nr: 81314
7.770000e-01 3.032407e+00 1.379766e+06 1.100513e+04 1.949857e-01 8.7109e+52  7.1285e+52  3.4668e+00  3.9776e+00
7.780000e-01 3.043247e+00 1.373337e+06 1.103985e+04 1.948519e-01 8.8868e+52  6.9229e+52  3.4280e+00  3.9823e+00
7.790000e-01 3.056467e+00 1.374930e+06 1.107465e+04 1.947466e-01 9.4131e+52  7.0866e+52  3.3966e+00  3.9752e+00
7.800000e-01 3.068400e+00 1.382732e+06 1.110953e+04 1.946810e-01 9.9047e+52  7.4942e+52  3.3727e+00  3.9596e+00
7.810000e-01 3.074677e+00 1.394643e+06 1.114446e+04 1.946640e-01 9.9745e+52  7.7300e+52  3.3534e+00  3.9466e+00
7.820000e-01 3.071908e+00 1.405470e+06 1.117941e+04 1.946981e-01 9.6511e+52  7.5462e+52  3.3401e+00  3.9402e+00
7.830000e-01 3.072600e+00 1.393907e+06 1.121438e+04 1.946954e-01 9.3887e+52  7.2405e+52  3.3317e+00  3.9388e+00
7.840000e-01 3.083801e+00 1.375817e+06 1.124945e+04 1.946472e-01 9.3526e+52  7.1335e+52  3.3435e+00  3.9541e+00
7.850000e-01 3.097437e+00 1.364977e+06 1.128465e+04 1.945502e-01 9.2119e+52  7.2318e+52  3.3730e+00  3.9775e+00
7.860000e-01 3.112422e+00 1.360201e+06 1.131998e+04 1.944315e-01 8.9092e+52  7.2286e+52  3.4018e+00  3.9994e+00
7.870000e-01 3.126893e+00 1.359974e+06 1.135543e+04 1.943229e-01 8.6269e+52  7.0742e+52  3.4212e+00  4.0138e+00
7.880000e-01 3.136293e+00 1.362253e+06 1.139096e+04 1.942409e-01 8.5793e+52  6.8913e+52  3.4276e+00  4.0156e+00
7.890000e-01 3.137508e+00 1.366411e+06 1.142656e+04 1.941867e-01 8.8893e+52  6.9229e+52  3.4234e+00  4.0065e+00
7.900000e-01 3.132920e+00 1.375403e+06 1.146219e+04 1.941542e-01 9.1707e+52  7.2203e+52  3.4229e+00  3.9941e+00
7.910000e-01 3.141570e+00 1.358481e+06 1.149790e+04 1.941630e-01 8.7954e+52  7.2678e+52  3.4311e+00  3.9810e+00
7.920000e-01 3.157272e+00 1.348403e+06 1.153377e+04 1.941113e-01 8.2214e+52  7.0005e+52  3.4265e+00  3.9603e+00
7.930000e-01 3.175522e+00 1.341430e+06 1.156982e+04 1.940168e-01 7.7570e+52  6.7444e+52  3.4120e+00  3.9355e+00
7.940000e-01 3.194136e+00 1.337696e+06 1.160603e+04 1.938878e-01 7.4493e+52  6.6952e+52  3.3945e+00  3.9027e+00
7.950000e-01 3.210560e+00 1.337740e+06 1.164238e+04 1.937391e-01 7.3333e+52  6.9807e+52  3.3777e+00  3.8784e+00
7.960000e-01 3.222227e+00 1.341163e+06 1.167885e+04 1.935984e-01 7.4725e+52  7.5292e+52  3.3783e+00  3.8918e+00
7.970000e-01 3.228026e+00 1.347149e+06 1.171541e+04 1.934752e-01 7.9326e+52  7.9988e+52  3.4184e+00  3.9465e+00
7.980000e-01 3.229079e+00 1.340521e+06 1.175205e+04 1.934921e-01 8.3076e+52  7.9869e+52  3.4662e+00  3.9972e+00
7.990000e-01 3.230638e+00 1.313864e+06 1.178882e+04 1.935673e-01 8.2828e+52  7.6508e+52  3.4758e+00  4.0127e+00
8.000000e-01 3.236932e+00 1.295044e+06 1.182576e+04 1.935099e-01 8.3740e+52  7.3592e+52  3.4538e+00  4.0177e+00
8.010000e-01 3.247044e+00 1.284964e+06 1.186288e+04 1.933677e-01 8.9213e+52  7.3011e+52  3.4223e+00  4.0153e+00
8.020000e-01 3.259299e+00 1.281537e+06 1.190017e+04 1.931589e-01 9.7590e+52  7.6714e+52  3.4100e+00  4.0061e+00
8.030000e-01 3.271427e+00 1.281980e+06 1.193764e+04 1.928982e-01 1.0464e+53  8.2989e+52  3.4207e+00  3.9992e+00
8.040000e-01 3.283408e+00 1.285574e+06 1.197526e+04 1.926088e-01 1.0635e+53  8.7071e+52  3.4424e+00  4.0036e+00
8.050000e-01 3.295923e+00 1.292408e+06 1.201302e+04 1.923172e-01 1.0200e+53  8.4641e+52  3.4514e+00  4.0124e+00
8.060000e-01 3.298885e+00 1.273638e+06 1.205091e+04 1.927837e-01 9.6219e+52  7.8728e+52  3.4470e+00  4.0142e+00
8.070000e-01 3.295732e+00 1.249294e+06 1.208890e+04 1.929833e-01 9.4300e+52  7.5129e+52  3.4102e+00  4.0132e+00
8.080000e-01 3.292309e+00 1.228714e+06 1.212703e+04 1.929105e-01 9.5078e+52  7.3339e+52  3.3850e+00  4.0245e+00
8.090000e-01 3.291567e+00 1.213336e+06 1.216532e+04 1.927302e-01 9.7200e+52  7.3712e+52  3.4037e+00  4.0624e+00
8.100000e-01 3.294850e+00 1.203797e+06 1.220380e+04 1.924532e-01 9.7281e+52  7.3308e+52  3.4479e+00  4.1050e+00
8.110000e-01 3.301202e+00 1.199538e+06 1.224248e+04 1.920707e-01 9.4302e+52  7.0434e+52  3.4823e+00  4.1278e+00
8.120000e-01 3.311587e+00 1.200361e+06 1.228134e+04 1.915804e-01 8.8521e+52  6.4962e+52  3.4814e+00  4.1157e+00
8.130000e-01 3.324839e+00 1.198896e+06 1.232039e+04 1.917204e-01 8.2883e+52  6.0059e+52  3.4555e+00  4.0841e+00
8.140000e-01 3.328295e+00 1.181262e+06 1.235953e+04 1.929882e-01 7.9239e+52  5.7287e+52  3.4448e+00  4.0724e+00
8.150000e-01 3.322114e+00 1.162915e+06 1.239875e+04 1.933043e-01 7.7492e+52  5.5471e+52  3.4235e+00  4.0693e+00
8.160000e-01 3.311909e+00 1.145052e+06 1.243810e+04 1.930428e-01 7.7862e+52  5.5133e+52  3.4010e+00  4.0732e+00
8.170000e-01 3.302606e+00 1.129075e+06 1.247762e+04 1.925807e-01 7.8446e+52  5.5000e+52  3.3864e+00  4.0724e+00
8.180000e-01 3.299165e+00 1.117186e+06 1.251734e+04 1.921152e-01 7.7746e+52  5.4444e+52  3.3837e+00  4.0642e+00
8.190000e-01 3.301262e+00 1.109662e+06 1.255728e+04 1.915696e-01 7.5771e+52  5.3524e+52  3.3927e+00  4.0524e+00
8.200000e-01 3.308244e+00 1.105900e+06 1.259743e+04 1.908532e-01 7.2923e+52  5.2707e+52  3.3989e+00  4.0287e+00
8.210000e-01 3.332750e+00 1.102241e+06 1.263769e+04 1.936191e-01 7.1514e+52  5.3751e+52  3.4068e+00  3.9930e+00
8.220000e-01 3.340356e+00 1.094553e+06 1.267796e+04 1.953711e-01 7.5247e+52  5.6444e+52  3.4213e+00  3.9855e+00
8.230000e-01 3.332528e+00 1.084262e+06 1.271830e+04 1.956902e-01 8.1329e+52  5.8437e+52  3.4293e+00  4.0115e+00
8.240000e-01 3.317104e+00 1.072460e+06 1.275877e+04 1.951442e-01 8.5943e+52  5.9287e+52  3.4354e+00  4.0599e+00
8.250000e-01 3.300569e+00 1.060094e+06 1.279945e+04 1.941159e-01 8.7555e+52  5.9919e+52  3.4498e+00  4.1327e+00
8.260000e-01 3.286694e+00 1.047662e+06 1.284036e+04 1.929296e-01 8.6552e+52  6.1215e+52  3.4691e+00  4.2065e+00
8.270000e-01 3.278179e+00 1.034531e+06 1.288150e+04 1.919145e-01 8.5370e+52  6.3442e+52  3.4850e+00  4.2653e+00
8.280000e-01 3.298636e+00 1.027537e+06 1.292283e+04 1.938839e-01 8.6703e+52  6.6936e+52  3.4870e+00  4.2784e+00
8.290000e-01 3.348043e+00 1.031251e+06 1.296414e+04 1.995215e-01 9.1795e+52  6.9797e+52  3.4701e+00  4.2520e+00
8.300000e-01 3.368961e+00 1.032545e+06 1.300545e+04 2.020341e-01 9.4650e+52  7.0800e+52  3.4586e+00  4.2170e+00
8.310000e-01 3.364769e+00 1.030190e+06 1.304685e+04 2.020465e-01 9.3612e+52  7.0259e+52  3.4514e+00  4.1810e+00
8.320000e-01 3.343979e+00 1.024462e+06 1.308842e+04 2.007408e-01 9.0377e+52  6.8979e+52  3.4399e+00  4.1495e+00
8.330000e-01 3.316259e+00 1.015871e+06 1.313022e+04 1.988004e-01 8.6802e+52  6.7392e+52  3.4242e+00  4.1222e+00
8.340000e-01 3.290196e+00 1.004706e+06 1.317230e+04 1.966076e-01 8.3753e+52  6.5800e+52  3.3991e+00  4.1014e+00
8.350000e-01 3.266797e+00 9.905552e+05 1.321464e+04 1.944027e-01 8.1808e+52  6.4663e+52  3.3715e+00  4.0833e+00
8.360000e-01 3.342112e+00 9.977516e+05 1.325706e+04 2.034459e-01 8.1253e+52  6.6597e+52  3.3587e+00  4.0840e+00
8.370000e-01 3.403981e+00 1.002743e+06 1.329938e+04 2.105757e-01 8.4730e+52  7.2411e+52  3.3972e+00  4.1247e+00
8.380000e-01 3.433085e+00 1.002792e+06 1.334173e+04 2.139318e-01 9.1385e+52  7.8502e+52  3.4503e+00  4.1665e+00
8.390000e-01 3.433444e+00 1.001067e+06 1.338419e+04 2.142411e-01 9.6362e+52  8.2506e+52  3.4813e+00  4.1941e+00
8.400000e-01 3.412399e+00 9.991227e+05 1.342686e+04 2.120850e-01 9.8523e+52  8.4013e+52  3.4975e+00  4.2197e+00
8.410000e-01 3.373398e+00 9.928284e+05 1.346979e+04 2.084499e-01 9.7539e+52  8.2951e+52  3.5066e+00  4.2410e+00
8.420000e-01 3.327502e+00 9.812663e+05 1.351302e+04 2.045483e-01 9.3950e+52  8.0695e+52  3.5122e+00  4.2507e+00
8.430000e-01 3.344099e+00 9.774046e+05 1.355651e+04 2.078810e-01 8.9680e+52  7.8595e+52  3.5215e+00  4.2484e+00
8.440000e-01 3.432542e+00 9.888964e+05 1.359995e+04 2.189828e-01 8.5995e+52  7.7592e+52  3.5428e+00  4.2485e+00
8.450000e-01 3.500741e+00 9.973654e+05 1.364332e+04 2.268658e-01 8.4020e+52  7.8399e+52  3.5573e+00  4.2435e+00
8.460000e-01 3.538548e+00 1.000348e+06 1.368672e+04 2.311042e-01 8.4646e+52  8.0531e+52  3.5629e+00  4.2354e+00
8.470000e-01 3.538693e+00 9.956501e+05 1.373026e+04 2.315528e-01 8.7358e+52  8.3240e+52  3.5657e+00  4.2331e+00
8.480000e-01 3.510276e+00 9.884285e+05 1.377404e+04 2.290506e-01 9.1894e+52  8.6045e+52  3.5575e+00  4.2302e+00
8.490000e-01 3.465289e+00 9.820287e+05 1.381812e+04 2.242769e-01 9.7580e+52  8.8884e+52  3.5446e+00  4.2296e+00
8.500000e-01 3.405025e+00 9.704084e+05 1.386254e+04 2.178655e-01 1.0313e+53  9.1359e+52  3.5355e+00  4.2316e+00
8.510000e-01 3.476100e+00 9.805732e+05 1.390704e+04 2.288287e-01 1.0955e+53  9.5143e+52  3.5456e+00  4.2408e+00
8.520000e-01 3.555888e+00 9.919017e+05 1.395144e+04 2.392681e-01 1.1480e+53  9.8064e+52  3.5482e+00  4.2399e+00
8.530000e-01 3.621500e+00 1.001112e+06 1.399583e+04 2.472291e-01 1.1941e+53  9.9726e+52  3.5428e+00  4.2328e+00
8.540000e-01 3.660972e+00 1.006137e+06 1.404030e+04 2.517909e-01 1.2390e+53  1.0075e+53  3.5353e+00  4.2256e+00
8.550000e-01 3.665898e+00 1.004584e+06 1.408494e+04 2.525493e-01 1.2827e+53  1.0178e+53  3.5275e+00  4.2228e+00
8.560000e-01 3.633125e+00 9.943235e+05 1.412986e+04 2.495758e-01 1.3235e+53  1.0310e+53  3.5196e+00  4.2210e+00
8.570000e-01 3.572704e+00 9.804398e+05 1.417518e+04 2.438102e-01 1.3597e+53  1.0518e+53  3.5159e+00  4.2257e+00
8.580000e-01 3.562607e+00 9.763760e+05 1.422082e+04 2.444784e-01 1.3876e+53  1.0856e+53  3.5137e+00  4.2315e+00
8.590000e-01 3.620842e+00 9.858442e+05 1.426630e+04 2.531538e-01 1.3966e+53  1.1244e+53  3.5158e+00  4.2440e+00
8.600000e-01 3.689691e+00 9.970267e+05 1.431166e+04 2.622098e-01 1.3808e+53  1.1492e+53  3.5146e+00  4.2526e+00
8.610000e-01 3.752504e+00 1.007288e+06 1.435703e+04 2.697758e-01 1.3482e+53  1.1552e+53  3.5069e+00  4.2530e+00
8.620000e-01 3.793826e+00 1.014257e+06 1.440253e+04 2.744040e-01 1.3045e+53  1.1425e+53  3.4964e+00  4.2467e+00
8.630000e-01 3.805245e+00 1.015357e+06 1.444825e+04 2.752786e-01 1.2582e+53  1.1159e+53  3.4890e+00  4.2355e+00
8.640000e-01 3.780117e+00 1.008225e+06 1.449430e+04 2.722087e-01 1.2232e+53  1.0877e+53  3.4846e+00  4.2229e+00
8.650000e-01 3.722292e+00 9.909735e+05 1.454078e+04 2.661645e-01 1.2033e+53  1.0687e+53  3.4808e+00  4.2128e+00
8.660000e-01 3.729144e+00 9.789779e+05 1.458728e+04 2.713140e-01 1.2009e+53  1.0674e+53  3.4898e+00  4.2092e+00
8.670000e-01 3.771357e+00 9.852883e+05 1.463352e+04 2.781878e-01 1.2157e+53  1.0712e+53  3.4951e+00  4.2023e+00
8.680000e-01 3.830227e+00 9.977579e+05 1.467962e+04 2.856110e-01 1.2424e+53  1.0774e+53  3.5087e+00  4.2142e+00
8.690000e-01 3.889771e+00 1.010531e+06 1.472576e+04 2.924640e-01 1.2659e+53  1.0788e+53  3.5311e+00  4.2407e+00
8.700000e-01 3.934495e+00 1.020308e+06 1.477206e+04 2.970081e-01 1.2810e+53  1.0734e+53  3.5582e+00  4.2689e+00
8.710000e-01 3.955646e+00 1.024785e+06 1.481863e+04 2.980616e-01 1.2821e+53  1.0622e+53  3.5845e+00  4.2912e+00
8.720000e-01 3.940355e+00 1.021247e+06 1.486557e+04 2.950355e-01 1.2697e+53  1.0530e+53  3.6041e+00  4.3037e+00
8.730000e-01 3.897600e+00 9.969524e+05 1.491280e+04 2.929628e-01 1.2491e+53  1.0490e+53  3.6188e+00  4.3095e+00
8.740000e-01 3.885114e+00 9.755275e+05 1.495964e+04 2.960117e-01 1.2269e+53  1.0463e+53  3.6220e+00  4.3106e+00
8.750000e-01 3.904054e+00 9.737891e+05 1.500623e+04 3.010326e-01 1.2029e+53  1.0513e+53  3.6133e+00  4.3017e+00
8.760000e-01 3.951096e+00 9.858852e+05 1.505274e+04 3.071651e-01 1.1797e+53  1.0552e+53  3.6047e+00  4.2899e+00
8.770000e-01 4.005175e+00 1.000412e+06 1.509933e+04 3.131903e-01 1.1647e+53  1.0559e+53  3.5925e+00  4.2816e+00
8.780000e-01 4.052287e+00 1.013143e+06 1.514615e+04 3.175944e-01 1.1649e+53  1.0520e+53  3.5809e+00  4.2770e+00
8.790000e-01 4.079118e+00 1.020653e+06 1.519330e+04 3.189284e-01 1.1661e+53  1.0391e+53  3.5717e+00  4.2752e+00
8.800000e-01 4.077253e+00 1.020401e+06 1.524088e+04 3.163408e-01 1.1515e+53  1.0143e+53  3.5606e+00  4.2726e+00
8.810000e-01 4.019358e+00 9.810454e+05 1.528845e+04 3.152799e-01 1.1136e+53  9.8282e+52  3.5718e+00  4.2870e+00
8.820000e-01 3.993690e+00 9.556388e+05 1.533547e+04 3.169255e-01 1.0587e+53  9.4705e+52  3.5911e+00  4.2960e+00
8.830000e-01 3.999678e+00 9.480689e+05 1.538222e+04 3.203074e-01 1.0075e+53  9.1264e+52  3.6024e+00  4.2990e+00
8.840000e-01 4.033756e+00 9.558393e+05 1.542896e+04 3.252091e-01 9.6724e+52  8.8365e+52  3.6065e+00  4.2950e+00
8.850000e-01 4.083333e+00 9.703963e+05 1.547587e+04 3.305108e-01 9.3977e+52  8.6218e+52  3.6049e+00  4.2874e+00
8.860000e-01 4.132462e+00 9.844783e+05 1.552309e+04 3.349104e-01 9.2551e+52  8.5136e+52  3.5906e+00  4.2705e+00
8.870000e-01 4.168523e+00 9.943740e+05 1.557073e+04 3.367372e-01 9.2789e+52  8.5133e+52  3.5727e+00  4.2522e+00
8.880000e-01 4.169338e+00 9.905807e+05 1.561884e+04 3.350131e-01 9.4049e+52  8.5376e+52  3.5589e+00  4.2448e+00
8.890000e-01 4.097155e+00 9.457561e+05 1.566663e+04 3.332732e-01 9.4957e+52  8.5437e+52  3.5622e+00  4.2589e+00
8.900000e-01 4.060847e+00 9.183472e+05 1.571383e+04 3.336077e-01 9.4538e+52  8.5054e+52  3.5695e+00  4.2645e+00
8.910000e-01 4.058108e+00 9.081410e+05 1.576076e+04 3.358433e-01 9.4119e+52  8.5236e+52  3.5855e+00  4.2756e+00
8.920000e-01 4.081773e+00 9.116291e+05 1.580772e+04 3.396117e-01 9.5234e+52  8.8123e+52  3.6023e+00  4.2681e+00
8.930000e-01 4.126380e+00 9.246718e+05 1.585490e+04 3.442292e-01 9.8260e+52  9.3512e+52  3.6187e+00  4.2395e+00
8.940000e-01 4.174545e+00 9.388666e+05 1.590248e+04 3.486242e-01 1.0297e+53  1.0023e+53  3.6329e+00  4.2027e+00
8.950000e-01 4.214343e+00 9.499630e+05 1.595056e+04 3.511898e-01 1.0841e+53  1.0741e+53  3.6290e+00  4.1623e+00
8.960000e-01 4.210521e+00 9.430391e+05 1.599917e+04 3.502054e-01 1.1540e+53  1.1428e+53  3.6145e+00  4.1340e+00
8.970000e-01 4.133290e+00 8.993929e+05 1.604728e+04 3.477512e-01 1.2416e+53  1.2093e+53  3.6314e+00  4.1506e+00
8.980000e-01 4.091171e+00 8.709485e+05 1.609474e+04 3.470287e-01 1.3105e+53  1.2572e+53  3.6631e+00  4.1885e+00
8.990000e-01 4.080778e+00 8.584211e+05 1.614192e+04 3.482015e-01 1.3445e+53  1.2762e+53  3.7054e+00  4.2441e+00
9.000000e-01 4.098136e+00 8.595298e+05 1.618912e+04 3.510132e-01 1.3386e+53  1.2623e+53  3.7489e+00  4.3050e+00
9.010000e-01 4.135479e+00 8.692556e+05 1.623658e+04 3.549735e-01 1.3041e+53  1.2245e+53  3.7822e+00  4.3581e+00
9.020000e-01 4.182500e+00 8.831872e+05 1.628447e+04 3.591626e-01 1.2529e+53  1.1736e+53  3.8000e+00  4.3934e+00
9.030000e-01 4.226670e+00 8.951130e+05 1.633295e+04 3.625276e-01 1.2036e+53  1.1265e+53  3.7957e+00  4.4048e+00
9.040000e-01 4.235665e+00 8.921316e+05 1.638204e+04 3.626871e-01 1.1692e+53  1.0897e+53  3.7784e+00  4.4068e+00
9.050000e-01 4.153979e+00 8.494986e+05 1.643065e+04 3.597333e-01 1.1587e+53  1.0677e+53  3.7644e+00  4.4189e+00
9.060000e-01 4.104773e+00 8.198044e+05 1.647851e+04 3.582835e-01 1.1539e+53  1.0489e+53  3.7308e+00  4.4123e+00
9.070000e-01 4.086204e+00 8.046513e+05 1.652599e+04 3.584351e-01 1.1589e+53  1.0338e+53  3.6822e+00  4.3925e+00
9.080000e-01 4.095416e+00 8.026752e+05 1.657343e+04 3.602894e-01 1.1961e+53  1.0267e+53  3.6219e+00  4.3728e+00
9.090000e-01 4.126425e+00 8.091584e+05 1.662111e+04 3.635604e-01 1.2574e+53  1.0313e+53  3.5548e+00  4.3490e+00
9.100000e-01 4.174442e+00 8.218853e+05 1.666922e+04 3.675006e-01 1.3298e+53  1.0457e+53  3.4874e+00  4.3226e+00
9.110000e-01 4.225734e+00 8.345087e+05 1.671792e+04 3.712024e-01 1.4028e+53  1.0671e+53  3.4318e+00  4.2947e+00
9.120000e-01 4.269463e+00 8.428711e+05 1.676730e+04 3.734068e-01 1.4619e+53  1.0954e+53  3.3958e+00  4.2693e+00
9.130000e-01 4.177705e+00 8.014364e+05 1.681642e+04 3.701256e-01 1.4873e+53  1.1231e+53  3.4049e+00  4.2654e+00
9.140000e-01 4.116577e+00 7.705401e+05 1.686463e+04 3.680155e-01 1.4899e+53  1.1562e+53  3.4339e+00  4.2663e+00
9.150000e-01 4.085836e+00 7.524666e+05 1.691231e+04 3.673027e-01 1.4933e+53  1.2059e+53  3.4840e+00  4.2857e+00
9.160000e-01 4.082811e+00 7.469287e+05 1.695984e+04 3.680891e-01 1.5136e+53  1.2715e+53  3.5486e+00  4.3223e+00
9.170000e-01 4.102937e+00 7.502169e+05 1.700752e+04 3.704847e-01 1.5439e+53  1.3380e+53  3.6114e+00  4.3614e+00
9.180000e-01 4.141393e+00 7.591458e+05 1.705560e+04 3.739401e-01 1.5707e+53  1.3890e+53  3.6613e+00  4.3903e+00
9.190000e-01 4.192058e+00 7.712029e+05 1.710423e+04 3.776641e-01 1.5846e+53  1.4150e+53  3.6953e+00  4.4045e+00
9.200000e-01 4.244115e+00 7.816248e+05 1.715354e+04 3.808157e-01 1.5830e+53  1.4180e+53  3.7157e+00  4.4060e+00
9.210000e-01 4.195208e+00 7.582964e+05 1.720312e+04 3.793227e-01 1.5667e+53  1.4110e+53  3.7486e+00  4.4178e+00
9.220000e-01 4.121018e+00 7.265282e+05 1.725169e+04 3.766106e-01 1.5357e+53  1.3921e+53  3.7863e+00  4.4370e+00
9.230000e-01 4.075884e+00 7.055187e+05 1.729955e+04 3.750158e-01 1.4932e+53  1.3613e+53  3.8141e+00  4.4526e+00
9.240000e-01 4.058616e+00 6.958435e+05 1.734708e+04 3.747613e-01 1.4492e+53  1.3245e+53  3.8287e+00  4.4658e+00
9.250000e-01 4.065295e+00 6.949897e+05 1.739464e+04 3.760454e-01 1.4132e+53  1.2931e+53  3.8431e+00  4.4985e+00
9.260000e-01 4.091505e+00 7.004579e+05 1.744250e+04 3.787155e-01 1.3887e+53  1.2704e+53  3.8554e+00  4.5426e+00
9.270000e-01 4.133422e+00 7.099273e+05 1.749085e+04 3.821715e-01 1.3757e+53  1.2536e+53  3.8589e+00  4.5777e+00
9.280000e-01 4.184313e+00 7.207016e+05 1.753985e+04 3.856098e-01 1.3654e+53  1.2346e+53  3.8491e+00  4.5905e+00
9.290000e-01 4.215547e+00 7.233844e+05 1.758952e+04 3.876298e-01 1.3541e+53  1.2155e+53  3.8280e+00  4.5773e+00
9.300000e-01 4.128716e+00 6.915351e+05 1.763868e+04 3.844731e-01 1.3499e+53  1.2042e+53  3.8213e+00  4.5703e+00
9.310000e-01 4.068265e+00 6.676122e+05 1.768690e+04 3.820061e-01 1.3485e+53  1.1918e+53  3.8023e+00  4.5511e+00
9.320000e-01 4.034189e+00 6.531841e+05 1.773459e+04 3.806641e-01 1.3501e+53  1.1768e+53  3.7672e+00  4.5188e+00
9.330000e-01 4.024844e+00 6.473873e+05 1.778208e+04 3.807569e-01 1.3510e+53  1.1595e+53  3.7269e+00  4.4803e+00
9.340000e-01 4.036506e+00 6.484275e+05 1.782969e+04 3.823323e-01 1.3542e+53  1.1437e+53  3.6957e+00  4.4614e+00
9.350000e-01 4.065353e+00 6.544672e+05 1.787766e+04 3.851010e-01 1.3528e+53  1.1211e+53  3.6746e+00  4.4586e+00
9.360000e-01 4.109070e+00 6.640076e+05 1.792618e+04 3.884613e-01 1.3384e+53  1.0878e+53  3.6639e+00  4.4680e+00
9.370000e-01 4.160518e+00 6.740094e+05 1.797536e+04 3.916984e-01 1.3067e+53  1.0454e+53  3.6620e+00  4.4780e+00
9.380000e-01 4.156107e+00 6.672439e+05 1.802509e+04 3.920797e-01 1.2749e+53  1.0130e+53  3.6774e+00  4.4849e+00
9.390000e-01 4.078110e+00 6.408544e+05 1.807399e+04 3.889736e-01 1.2539e+53  9.9480e+52  3.7162e+00  4.4973e+00
9.400000e-01 4.024684e+00 6.216286e+05 1.812205e+04 3.865532e-01 1.2396e+53  9.8231e+52  3.7425e+00  4.4913e+00
9.410000e-01 3.994996e+00 6.103432e+05 1.816964e+04 3.852886e-01 1.2379e+53  9.7449e+52  3.7532e+00  4.4674e+00
9.420000e-01 3.988433e+00 6.060694e+05 1.821709e+04 3.854794e-01 1.2773e+53  9.8199e+52  3.7632e+00  4.4361e+00
9.430000e-01 4.001206e+00 6.077535e+05 1.826467e+04 3.870709e-01 1.3380e+53  1.0186e+53  3.7709e+00  4.4210e+00
9.440000e-01 4.030226e+00 6.138333e+05 1.831263e+04 3.897825e-01 1.3994e+53  1.0722e+53  3.7704e+00  4.4283e+00
9.450000e-01 4.073681e+00 6.231099e+05 1.836113e+04 3.930086e-01 1.4514e+53  1.1277e+53  3.7620e+00  4.4426e+00
9.460000e-01 4.125897e+00 6.330715e+05 1.841030e+04 3.961136e-01 1.4928e+53  1.1809e+53  3.7507e+00  4.4405e+00
9.470000e-01 4.118547e+00 6.266727e+05 1.845999e+04 3.961699e-01 1.5278e+53  1.2419e+53  3.7535e+00  4.4378e+00
9.480000e-01 4.043548e+00 6.035741e+05 1.850884e+04 3.929774e-01 1.5515e+53  1.3117e+53  3.7737e+00  4.4519e+00
9.490000e-01 3.991293e+00 5.865784e+05 1.855686e+04 3.904022e-01 1.5753e+53  1.3712e+53  3.7867e+00  4.4631e+00
9.500000e-01 3.960722e+00 5.759534e+05 1.860441e+04 3.889942e-01 1.6086e+53  1.4099e+53  3.7877e+00  4.4710e+00
9.510000e-01 3.951832e+00 5.715412e+05 1.865180e+04 3.889896e-01 1.6360e+53  1.4220e+53  3.7816e+00  4.4804e+00
9.520000e-01 3.961903e+00 5.726051e+05 1.869930e+04 3.903350e-01 1.6430e+53  1.4098e+53  3.7802e+00  4.4984e+00
9.530000e-01 3.988089e+00 5.779562e+05 1.874714e+04 3.928168e-01 1.6226e+53  1.3777e+53  3.7847e+00  4.5246e+00
9.540000e-01 4.028086e+00 5.861973e+05 1.879550e+04 3.958859e-01 1.5734e+53  1.3319e+53  3.7955e+00  4.5535e+00
9.550000e-01 4.078812e+00 5.958837e+05 1.884449e+04 3.989379e-01 1.5072e+53  1.2820e+53  3.8107e+00  4.5797e+00
9.560000e-01 4.100193e+00 5.971715e+05 1.889412e+04 4.000047e-01 1.4362e+53  1.2472e+53  3.8335e+00  4.5949e+00
9.570000e-01 4.023453e+00 5.761084e+05 1.894317e+04 3.966374e-01 1.3795e+53  1.2284e+53  3.8685e+00  4.6144e+00
9.580000e-01 3.967490e+00 5.595736e+05 1.899133e+04 3.937785e-01 1.3257e+53  1.2070e+53  3.8866e+00  4.6174e+00
9.590000e-01 3.931729e+00 5.480578e+05 1.903897e+04 3.920006e-01 1.2756e+53  1.1852e+53  3.8865e+00  4.6033e+00
9.600000e-01 3.916175e+00 5.420169e+05 1.908638e+04 3.915400e-01 1.2289e+53  1.1630e+53  3.8686e+00  4.5735e+00
9.610000e-01 3.919365e+00 5.412310e+05 1.913384e+04 3.923901e-01 1.1884e+53  1.1431e+53  3.8436e+00  4.5386e+00
9.620000e-01 3.939330e+00 5.448643e+05 1.918157e+04 3.944197e-01 1.1609e+53  1.1297e+53  3.8255e+00  4.5167e+00
9.630000e-01 3.972988e+00 5.516969e+05 1.922976e+04 3.971840e-01 1.1479e+53  1.1230e+53  3.8128e+00  4.5041e+00
9.640000e-01 4.017852e+00 5.598833e+05 1.927854e+04 4.002340e-01 1.1467e+53  1.1206e+53  3.7966e+00  4.4941e+00
9.650000e-01 4.069272e+00 5.675664e+05 1.932798e+04 4.029056e-01 1.1550e+53  1.1200e+53  3.7754e+00  4.4859e+00
9.660000e-01 4.012273e+00 5.522495e+05 1.937749e+04 4.004254e-01 1.1738e+53  1.1269e+53  3.7693e+00  4.5042e+00
9.670000e-01 3.948927e+00 5.350749e+05 1.942609e+04 3.973454e-01 1.1879e+53  1.1334e+53  3.7681e+00  4.5237e+00
9.680000e-01 3.904600e+00 5.218482e+05 1.947405e+04 3.950887e-01 1.1942e+53  1.1381e+53  3.7690e+00  4.5348e+00
9.690000e-01 3.879328e+00 5.131953e+05 1.952169e+04 3.939931e-01 1.1943e+53  1.1392e+53  3.7669e+00  4.5346e+00
